,rAB,rBC,rCD,rAC,rBD,rAD,C1,C2,C3,C4,lg
1594,0.01709843,0.028845658,0.042455823,0.037366851,0.02153436,0.027126234,8.695222657,20.31864827,5.984709245,68.76375691,13
1595,0.035216643,0.06115468,0.028305881,0.085279137,0.044805841,0.071168282,2.575191361,12.89825609,3.802339504,40.26577207,13
1596,0.042027527,0.043169344,0.110467635,0.005712754,0.126950362,0.109419195,21.90489001,2.798034198,2.645301044,55.49304814,13
1597,0.01067429,0.056289968,0.078582042,0.053222771,0.043591363,0.048866393,11.43493612,10.31797334,4.972687139,88.3404084,13
1598,0.018823574,0.012618297,0.012618297,0.018823574,0.012618297,0.018825086,26.5624369,39.62499991,0.003183695,0.252305369,13
1599,0.025935672,0.5,0.5,0.5,0.025935672,0.031116703,1,1.948128656,1,1.199764667,13
1600,0.084486388,0.037779084,0.026746133,0.047081367,0.064395353,0.052339462,11.77762903,0.064260885,4.755648299,0.393447735,13
1601,0.5,0.030516462,0.018322084,0.5,0.03661365,0.5,1,10.93216311,1,10.93216311,13
1602,0.032991147,0.5,0.5,0.5,0.03897844,0.0299975,1,1.922043121,1,0.727777285,13
1603,0.028985842,0.040184891,0.03810905,0.035933477,0.014259109,0.014739632,14.26745284,20.90717534,13.15955315,190.3878722,13
1604,0.038664311,0.032075382,0.02169244,0.006598754,0.015346221,0.028284125,25.85968353,27.60992485,22.90066603,713.9629224,13
1605,0.052505062,0.055280497,0.019365583,0.018087745,0.03597074,0.016582242,15.45178826,18.06348865,8.773748307,158.5447632,13
1606,0.5,0.044803904,0.020924765,0.5,0.035849227,0.5,1,15.93551289,1,15.93551289,13
1607,0.0411239,0.5,0.5,0.5,0.01646787,0.0411239,1,1.967064259,1,1.599554747,13
1608,0.03674306,0.036031494,0.037853207,0.051706538,0.017521562,0.022803839,7.956756046,20.6623746,7.598673076,53.59939417,13
1609,0.5,0.010029907,0.012529755,0.5,0.00753006,0.5,1,59.79680824,1,59.79680824,13
1610,0.02305521,0.031700735,0.017291527,0.020173368,0.025937052,0.014409685,23.65859449,21.02986177,0.00059805,0.009432751,13
1611,0.028328837,0.019830257,0.019830257,0.014164538,0.033994556,0.028328837,30.25675106,7.204214987,0.000212204,0.005350504,13
1612,0.021505723,9.79E-06,0.067194898,0.021495936,0.067204574,0.056451749,46.48838202,0.087594138,11.15485164,3.932510408,13
1613,0.024335133,0.050600522,0.027143246,0.041477136,0.023466113,0.014342727,13.58588674,19.75942523,7.89E-17,7.79E-16,13
1614,0.5,0.5,0.022964898,0.00920427,0.5,0.027551773,1.981591461,1,1,1.798936897,13
1615,0.034946237,0.040322581,0.037973001,0.048387097,0.024554858,0.032619359,9.538461538,17.5489151,9.69E-06,4.93E-05,13
1616,0.017425011,0.034382042,0.026699029,0.033980583,0.043256898,0.060679612,14.87752321,9.708502473,19.15626576,557.1590541,13
1617,0.026373612,0.06321122,0.5,0.073736251,0.5,0.5,4.753315144,1,1,4.753315144,13
1618,0.5,0.009533729,0.5,0.5,0.5,0.03329462,1,1,1.914345035,9.09E-05,13
1619,0.027700831,0.011096431,0.008327184,0.016604422,0.019390582,0.024930748,36.09996397,0.178747563,0.07346267,6.452751162,13
1620,0.033654291,0.064904261,0.016827384,0.074519637,0.052885042,0.062500417,5.50264151,13.20610885,0.000421001,0.003243246,14
1621,0.060913915,0.010152518,0.065990055,0.071066194,0.065990055,0.126903731,0.000192761,7.576899315,2.97E-05,0.001460533,14
1622,0.024846022,0.017947776,0.038754981,0.037152543,0.021102621,0.040307388,6.325258175,25.59077782,5.551770218,154.6645714,14
1623,0.023121388,0.031791908,0.02562202,0.049132949,0.029750784,0.049981744,3.931818549,16.98015216,2.439522935,76.72733275,14
1624,0.012720098,0.022871763,0.5,0.015258015,0.5,0.5,34.94615839,1,1,34.94615839,14
1625,0.043388305,0.5,0.5,0.5,0.021709411,0.059647475,1,1.956581178,1,1.87438456,14
1626,0.5,0.033519998,0.008380357,0.5,0.025140118,0.5,1,29.83208865,1,29.83208865,14
1627,0.006088636,0.036092561,0.036092561,0.030018068,3.13E-08,0.006088636,27.67436099,27.70652836,27.67428972,766.7588257,14
1628,0.5,0.5,0.029046604,0.02458259,0.5,0.049134663,1.950834819,1,1,1.845264841,14
1629,0.013260702,0.063427536,0.028574163,0.05031485,0.081068856,0.067990095,15.67803302,3.016141827,0.049499496,0.743099242,14
1630,0.029411765,0.029411765,0.038828099,0.010695187,0.057538041,0.038828074,27.81818182,4.685549321,0.002915534,0.098764122,14
1631,0.053724237,0.044444444,0.044444444,0.088997606,0.064197531,0.108713378,1.920448013,6.25,0.007813724,5.28E-07,14
1632,0.066161575,0.033957975,0.018068462,0.032367963,0.051978197,0.040648771,15.07793469,0.039310917,4.100885893,0.40211765,14
1633,0.5,0.5,0.025816909,0.043007837,0.5,0.05733361,1.913984326,1,1,1.554898846,14
1634,0.078338991,0.018101704,0.5,0.072315262,0.5,0.5,8.506436934,1,1,8.506436934,14
1635,0.029818579,0.003621684,0.112276808,0.027629043,0.110619641,0.096435593,26.90542447,6.490958177,6.852704041,158.624828,14
1636,0.017749399,0.015283597,0.015289784,0.022864095,0.015210133,0.02030459,18.74281382,32.87199981,4.58030772,0.000510938,14
1637,0.019497884,0.015721645,0.030984466,0.035216219,0.015273773,0.027165537,0.005398176,32.26299515,6.297115605,0.151644635,14
1638,0.5,0.5,0.013441324,0.008064985,0.5,0.021505833,1.983870029,1,1,1.999964525,14
1639,0.029165488,0.5,0.012169509,0.5,0.5,0.5,1,1,0.001263919,0.001263919,14
1640,0.027266429,0.5,0.012409956,0.5,0.5,0.5,1,1,0.001078656,0.001078656,14
1641,0.011590506,0.0173705,0.5,0.011590506,0.5,0.5,43.13875656,1,1,43.13875656,14
1642,0.5,0.5,0.024359933,0.017061108,0.5,0.026792874,1.965877784,1,1,1.399498889,14
1643,0.012165915,0.00729974,0.009732828,0.014599003,0.00729974,0.009732828,27.39984708,68.49559073,20.55022091,0.137917345,14
1644,0.016203934,0.009259493,0.011574307,0.020833562,0.00694468,0.018518748,15.42874903,64.79813993,0.000635616,0.034322381,14
1645,0.013158359,0.013158359,0.013158359,0.010526783,0.021053088,0.018421512,45.59811562,15.20028988,0.001377009,0.052324478,14
1646,0.033854611,0.031250447,0.026042119,0.044271268,0.010417134,0.028646283,9.846099673,28.79935365,2.954023706,94.52307963,14
1647,0.01162814,0.002907214,0.005814189,0.008721164,0.008721164,0.014535115,85.99475137,0.007052514,0.001763237,0.303252042,14
1648,0.018405367,0.033742776,0.030675294,0.027607812,0.021472849,0.009202922,19.75718743,20.74508903,5.43353558,0.006257431,14
1649,0.00617331,0.018518978,0.037037479,0.018518978,0.030864645,0.030864645,26.99933054,17.99966956,0.001042751,0.028153576,14
1650,0.009547007,0.01193364,0.016706905,0.01193364,0.019093537,0.019093537,41.89836574,23.94243578,0.001494779,0.062628777,14
1651,0.007299505,0.007299505,0.009732594,0.009732594,0.007299505,0.009732594,45.66594263,68.4977953,0.001677985,0.114938277,14
1652,0.016574816,0.013812387,0.011049957,0.008287527,0.019337246,0.013812387,48.26568297,18.10008673,0.00065088,0.023561453,14
1653,0.005025362,0.007537923,0.022613293,0.012563046,0.015075608,0.020100731,0.003146959,44.22107771,0.001049008,0.069582057,14
1654,0.02301813,0.020460587,0.010230413,0.007672869,0.025575674,0.012787956,38.01332343,12.2188982,0.000506229,0.01237083,14
1655,0.01025641,0.007692308,0.017236895,0.007692308,0.019799658,0.019799658,64.99999976,19.34341302,0.00757498,0.492373699,14
1656,0.5,0.017841135,0.015296761,0.5,0.007663639,0.5,1,46.67126328,1,46.67126328,14
1657,0.025575674,0.02301813,0.012787956,0.02301813,0.0153455,0.0153455,21.72200758,34.75496914,0.000364487,0.007917386,14
1658,0.5,0.020987322,0.020987322,0.5,0.006018176,0.5,1,40.81623791,1,40.81623791,14
1659,0.002793533,0.005586828,0.013966712,0.008380123,0.008380123,0.005586828,0.007638199,71.59728415,71.59575654,0.273442988,14
1660,0.5,0.5,0.023047015,0.03327657,0.5,0.046063513,1.93344686,1,1,1.55481992,14
1661,0.018554425,0.5,0.021200817,0.5,0.5,0.5,1,1,0.001158782,0.001158782,14
1662,0.5,0.045361598,0.5,0.5,0.5,0.036295343,1,1,1.836799287,0.001247415,14
1663,0.071216411,0.042826298,0.023767483,0.038125673,0.05693507,0.014381615,12.44568004,4.744554507,11.18225287,0.007280787,14
1664,0.017891834,0.013951138,0.026359758,0.004022642,0.025512882,0.02241901,55.72727206,20.11974148,24.13074909,1124.516969,14
1665,0.01516927,0.5,0.010117821,0.5,0.5,0.5,1,1,0.000147014,0.000147014,14
1666,0.038913748,0.067682217,0.036145605,0.105940041,0.031537147,0.070097326,0.124521755,14.77482028,0.107480189,1.588011489,14
1667,0.5,0.028764396,0.008650681,0.5,0.031637784,0.5,1,11.60884086,1,11.60884086,14
1668,0.058355859,0.015915581,0.029178168,0.068965928,0.034483203,0.08753355,2.856211129,11.42423776,0.000140022,0.00439891,14
1669,0.5,0.022537229,0.5,0.5,0.5,0.01753555,1,1,1.919856326,4.18E-05,14
1670,0.020557124,0.5,0.5,0.5,0.014692379,0.023489496,1,1.970615242,1,1.427935203,14
1671,0.020708477,0.5,0.018123628,0.5,0.5,0.5,1,1,0.001048775,0.001048775,14
1672,0.027569373,0.012531793,0.020050583,0.020050583,0.027569373,0.030075636,29.01729355,9.975341603,4.534340292,0.017208499,14
1673,0.020673546,0.054828512,0.014053357,0.049551576,0.040828361,0.035546626,11.44706117,18.20416006,0.015945311,0.070100844,14
1674,0.057222414,0.029299161,0.061206825,0.086151311,0.032025023,0.069632473,0.110423184,16.30532608,2.844728091,1.661667896,14
1675,0.023324524,0.029155417,0.032070863,0.03498631,0.020409078,0.032070863,12.8622791,21.82646131,3.89809689,133.6896729,14
1676,0.5,0.5,0.5,0.039104884,0.026079874,0.5,1.921790232,1.947840252,1.869662508,3.739292991,14
1677,0.5,0.013257223,0.039710635,0.5,0.037065294,0.5,1,15.10350566,1,15.10350566,14
1678,0.5,0.025354566,0.5,0.5,0.5,0.019023342,1,1,1.91124769,6.91E-05,14
1679,0.5,0.03098838,0.027892594,0.5,0.046467312,0.5,1,7.180954276,1,7.180954276,14
1680,0.069188446,0.037720554,0.018288988,0.060350166,0.01945596,0.049959875,8.91990969,26.49306469,3.128261752,82.70932834,14
1681,0.048023004,0.084064035,0.066493005,0.036423076,0.065689596,0.030211608,11.84837563,7.591453507,2.016028897,23.31879457,14
1682,0.045259117,0.002188766,0.009573739,0.043100037,0.011757825,0.033661259,21.94515924,0.111674778,21.93386846,0.002462825,14
1683,0.080258973,0.013571794,0.002251207,0.066833412,0.01567574,0.064583233,12.39254091,2.409942108,12.05499047,0.209676757,14
1684,0.026063568,0.01269374,0.011290134,0.030922665,0.018306802,0.019632558,11.84038259,19.80640665,28.7213715,9.53E-08,14
1685,0.040992031,0.028975504,0.035379672,0.025033706,0.064347137,0.060405338,18.91528966,0.003920905,6.88E-11,1.19E-09,14
1686,0.5,0.010501083,0.020971648,0.5,0.015736365,0.5,1,35.72792541,1,35.72792541,14
1687,0.13147418,0.117649605,0.019499401,0.053571354,0.098677869,0.03407927,6.321240009,8.384811018,0.104275094,0.01185654,14
1688,0.5,0.034539584,0.045148369,0.5,0.042496173,0.5,1,11.92498392,1,11.92498392,14
1689,0.0227275,0.015151746,0.015151746,0.027778003,0.010101244,0.0227275,14.66663519,43.99915554,0.000346175,0.011423602,14
1690,0.5,0.011140951,0.036139425,0.5,0.030584208,0.5,1,20.73401005,1,20.73401005,14
1691,0.005291477,0.029100978,0.007936977,0.029100978,0.031746478,0.031746478,17.18155303,11.45471277,0.005676858,0.097537239,14
1692,0.016816064,0.024009869,0.5,0.012020193,0.5,0.5,35.6726107,1,1,35.6726107,14
1693,0.016998088,0.036828079,0.014165233,0.031162367,0.033995223,0.033995223,18.10187595,16.29173406,11.76721716,319.4906531,14
1694,0.010958812,0.019155033,0.5,0.019155033,0.5,0.5,26.10279983,1,1,26.10279983,14
1695,0.020497105,0.5,0.5,0.5,0.052658884,0.061430279,1,1.894682232,1,1.42793334,14
1696,0.025568634,0.053977698,0.014205009,0.062500417,0.051136792,0.059659511,6.175447516,11.11563969,0.000656434,0.006080604,14
1697,0.052518558,0.041666667,0.05952381,0.040627814,0.071428571,0.070385548,12.23736807,6,0.000667186,5.87E-13,14
1698,0.051387749,0.066666667,0.026666667,0.060272671,0.046666667,0.036944532,8.433198425,13.125,1.21813833,0.028427161,14
1699,0.032193603,0.01080121,0.014665453,0.025602512,0.021251462,0.01963898,25.00835055,13.30516947,17.39331991,0.49824457,14
1700,0.016760237,0.5,0.5,0.5,0.005587064,0.022346824,1,1.988825873,1,1.999971549,14
1701,0.00953892,0.025616205,0.057241532,0.016092233,0.037575072,0.041236571,39.0072013,15.44101863,12.08141005,471.489087,14
1702,0.013751103,0.5,0.5,0.5,0.005509597,0.013751103,1,1.988980807,1,1.599334215,14
1703,0.5,1.19E-07,0.014151059,0.5,0.014151059,0.5,1,35.33304411,1,35.33304411,14
1704,0.055812852,0.067506253,0.064825291,0.011855898,0.002681228,0.053131633,14.79187816,14.81341223,14.66263141,217.203521,14
1705,0.031203675,0.024009869,0.5,0.035999545,0.5,0.5,12.82307637,1,1,12.82307637,14
1706,0.028328837,0.019830257,0.048158856,0.014164538,0.062323155,0.056657435,30.25675106,2.966462445,8.74E-05,0.002203164,14
1707,0.030917525,0.028235517,0.037886767,0.045853736,0.025495967,0.01601208,7.617255427,18.98865332,11.56860026,1.39E-05,14
1708,0.150130861,0.113795021,0.065301949,0.225345807,0.080939388,0.19697619,1.129119323,6.60456855,0.228998392,2.011455148,14
1709,0.5,0.029702297,0.044538187,0.5,0.020800763,0.5,1,20.19815104,1,20.19815104,15
1710,0.010638298,0.026595745,0.019098582,0.021276596,0.020881616,0.01290318,28.19999912,24.42479572,6.545696814,0.026618272,15
1711,0.053145058,0.023123796,0.5,0.071619681,0.5,0.5,1.891575662,1,1,1.891575662,15
1712,0.015089424,0.014729386,0.052605199,0.011839187,0.051851097,0.043373698,40.44764932,9.991380474,8.60245678,172.5497479,15
1713,0.037130984,0.032705899,0.055087624,0.025383166,0.066764617,0.029784026,18.30271562,5.835882578,7.292358062,0.652335025,15
1714,0.5,0.036851572,0.5,0.5,0.5,0.036851572,1,1,1.852660262,0.000902953,15
1715,0.013636827,0.020455003,0.022727728,0.020455003,0.025000453,0.020455003,24.44389792,19.5552209,7.333699308,0.018803608,15
1716,0.029650044,0.032345459,0.032345459,0.008086722,0.048517951,0.029650044,28.10546967,7.729174036,2.810770707,86.89461993,15
1717,0.5,0.019005563,0.5,0.5,0.5,0.056957803,1,1,1.848126236,0.001393513,15
1718,0.044953623,0.013454516,0.023785218,0.031537637,0.015706422,0.055264156,22.21329648,33.64384453,10.06217906,747.1192481,15
1719,0.018283396,0.013339958,0.031502289,0.026367777,0.044798959,0.057780847,10.77405235,0.051503589,0.042323699,0.091861551,15
1720,0.033632407,0.5,0.02070828,0.5,0.5,0.5,1,1,0.003979171,0.003979171,15
1721,0.031250447,0.062500417,0.025568634,0.03693226,0.059659511,0.034091353,14.54525757,8.888812973,0.000298385,0.00238706,15
1722,0.5,0.5,0.010169959,0.044068231,0.5,0.03389875,1.911863537,1,1,4.69E-05,15
1723,0.011171899,0.5,0.5,0.5,0.036240007,0.041810697,1,1.927519987,1,1.498634181,15
1724,0.007534917,0.5,0.030095434,0.5,0.5,0.5,1,1,0.000769887,0.000769887,15
1725,0.037776698,0.022331862,0.017016866,0.040218742,0.014571969,0.023215933,11.78831882,32.59942808,7.204230228,0.338410206,15
1726,0.014175812,0.018970157,0.027925505,0.017389982,0.024686285,0.017013081,29.29521916,20.96208241,7.759705453,1.684155485,15
1727,0.017681835,0.020746494,0.091103573,0.029113639,0.079530793,0.087989035,12.69598358,8.549711739,0.059239098,2.109142098,15
1728,0.015491132,0.011605137,0.009019968,0.014197635,0.010313465,0.012905962,35.87404146,49.25411261,1.17E-06,5.02E-05,15
1729,0.026226168,0.010651924,0.029124514,0.030692395,0.027652389,0.047692861,11.07122704,19.54028685,5.31E-06,0.000282595,15
1730,0.044074104,0.016103898,0.014769804,0.041158837,0.017457692,0.042626603,13.3982146,28.20250277,3.661543306,116.403006,15
1731,0.079869502,0.035924174,0.053659476,0.084292761,0.021967401,0.073634782,5.489406734,17.53831473,5.97799578,88.55946717,15
1732,0.5,0.015933004,0.5,0.5,0.5,0.010626975,1,1,1.946880167,3.96E-06,15
1733,0.016627309,0.028503788,0.002375534,0.030879084,0.026128492,0.028503788,15.03563162,35.08129607,0.003018053,0.05294126,15
1734,0.031578947,0.013244847,0.015882449,0.029039528,0.018421053,0.034210526,18.86904049,25.44735808,0.006818636,0.061429231,15
1735,0.012422593,0.01863377,0.027950536,0.024844947,0.015528181,0.021739358,13.41675889,29.81442212,0.000343327,0.009212489,15
1736,0.018567639,0.00530504,0.02542003,0.018567639,0.02542003,0.041328121,26.92857143,19.66952809,2.817378127,529.6722921,15
1737,0.011601161,0.013921345,0.018561714,0.01624153,0.018561714,0.020881899,28.73300257,26.93716684,0.000553593,0.019882883,15
1738,0.5,0.5,0.01443886,0.008675523,0.5,0.011557192,1.982648954,1,1,1.199577285,15
1739,0.024428046,0.5,0.021988211,0.5,0.5,0.5,1,1,0.002196941,0.002196941,15
1740,0.009950366,0.009950366,0.002487681,1.19E-07,0.012437927,0.002487681,100.4982179,0.002407944,0.002407944,0.120997773,15
1741,0.027093596,0.014927546,0.010001474,0.027240635,0.014778325,0.027093596,18.27276511,33.9948667,0.004160847,0.27420128,15
1742,0.5,0.017186333,0.019637164,0.5,0.031891318,0.5,1,7.307130387,1,7.307130387,15
1743,0.020260497,0.020260497,0.5,0.0173705,0.5,0.5,28.1987649,1,1,28.1987649,15
1744,0.007516441,0.5,0.007516441,0.5,0.5,0.5,1,1,9.96E-06,9.96E-06,15
1745,0.01642296,0.5,0.5,0.5,0.054671991,0.054671991,1,1.890656018,1,1,15
1746,0.016808017,0.5,0.5,0.5,0.023519017,0.026874517,1,1.952961966,1,1.199636869,15
1747,0.04651206,0.043605086,0.014535347,0.031977191,0.040698112,0.029070217,14.33316087,13.75978742,0.000352654,0.004043728,15
1748,0.008357015,0.5,0.5,0.5,0.016713553,0.025070091,1,1.966572894,1,1.999942942,15
1749,0.00995547,0.012436708,0.5,0.017399184,0.5,0.5,20.16340239,1,1,20.16340239,15
1750,0.029498749,0.011799643,0.029498749,0.041298154,0.017699345,0.047197856,0.000342482,33.89939969,0.000136994,0.005805024,15
1751,0.028818893,0.028818893,0.008646002,0.017291527,0.025937052,0.014409685,24.28950643,23.13265368,0.000956858,0.016601227,15
1752,0.019662921,0.008426966,0.021255026,0.011235955,0.024064015,0.03248815,50.85714254,15.6825653,6.724486299,797.5704577,15
1753,0.013157598,0.5,0.015783168,0.5,0.5,0.5,1,1,0.00028188,0.00028188,15
1754,0.032258288,0.010752921,0.00537658,0.021505605,0.016129263,0.021505605,30.99944199,0.002061947,15.49989283,0.031959959,15
1755,0.04533355,0.0106669,0.032000223,0.050666881,0.026666892,0.066666873,5.514802769,23.43716194,8.22E-05,0.003851848,15
1756,0.013088932,0.5,0.020924487,0.5,0.5,0.5,1,1,0.000576086,0.000576086,15
1757,0.028731105,0.028776978,0.023980815,0.019189663,0.052757794,0.043166425,23.17288392,8.24E-11,0.00294128,1.43E-09,15
1758,0.018653079,0.061577798,0.076102327,0.04302479,0.030384997,0.033293369,16.19605787,11.44795501,7.573662178,122.8764345,15
1759,0.04454646,0.5,0.01836003,0.5,0.5,0.5,1,1,0.00651741,0.00651741,15
1760,0.5,0.008577004,0.01997232,0.5,0.017123491,0.5,1,33.34983844,1,33.34983844,15
1761,0.003021385,0.021148265,0.012084825,0.018127118,0.009063678,0.006042532,47.2833381,47.28473731,0.003264853,0.077189626,15
1762,0.018461768,0.024615611,0.027692533,0.024615611,0.02153869,0.02153869,20.31231295,22.56921718,0.000233171,0.004736238,15
1763,0.004890212,0.007335198,0.009780185,0.007335198,0.007335198,0.007335198,68.16448352,68.16448352,0.002492501,0.169900059,15
1764,0.5,0.014562317,0.5,0.5,0.5,0.02667291,1,1,1.91753157,6.94E-05,15
1765,0.027810929,0.045743189,0.01685716,0.017941366,0.049394157,0.021592334,21.8575994,8.563213429,4.49E-13,4.91E-12,15
1766,0.019812122,0.02132747,0.027247508,0.041118205,0.016011989,0.035811749,0.025307865,28.01742004,0.023961311,0.757722731,15
1767,0.027638641,0.035176323,0.022613521,0.042714004,0.032663762,0.040201444,10.33759894,15.79341846,0.000381465,0.005422191,15
1768,0.5,0.5,0.5,0.008458646,0.047797254,0.5,1.983082707,1.904405491,1.887494091,3.77498229,15
1769,0.015113581,0.0100758,0.0100758,0.0100758,0.015113581,0.015113581,49.62384941,24.81251182,0.000782822,0.038846653,15
1770,0.044027288,0.021220159,0.039787798,0.044027288,0.034482759,0.070543412,11.35659316,15.70833333,3.788121461,178.3931509,15
1771,0.5,0.051251011,0.5,0.5,0.5,0.045225109,1,1,1.807319187,0.002648026,15
1772,0.5,0.033719423,0.5,0.5,0.5,0.051859709,1,1,1.828980074,0.002051298,15
1773,0.094337872,0.00448489,0.033407379,0.098822595,0.037879121,0.130534757,0.000196988,0.043876388,0.26686115,5.69E-07,15
1774,0.029024196,0.007916037,0.021108636,0.026385676,0.029024196,0.042216795,22.96899561,0.00142683,4.307043397,0.024580003,15
1775,0.033942781,0.026109887,0.023498922,0.033942781,0.023498922,0.031331816,14.73067278,21.27757204,0.000149456,0.002862067,15
1776,0.050978657,0.023986956,0.035159925,0.027062726,0.02653351,0.06210389,19.58701079,19.3349306,9.095662798,378.5429676,15
1777,0.01942676,0.5,0.022197771,0.5,0.5,0.5,1,1,0.00140534,0.00140534,15
1778,0.5,0.011511331,0.5,0.5,0.5,0.013810611,1,1,1.949356211,4.15E-06,15
1779,0.024067512,0.016856414,0.5,0.016856414,0.5,0.5,29.66230013,1,1,29.66230013,15
1780,0.054321403,0.053610921,0.077642228,0.107032003,0.024297972,0.051132109,0.154576312,12.84755716,3.316731123,1.537489747,15
1781,0.5,0.037078803,0.5,0.5,0.5,0.025679118,1,1,1.874510313,0.000352708,15
1782,0.023811952,0.058563616,0.013722148,0.061215774,0.072108456,0.074756804,7.586798656,0.110318095,0.028106106,0.190179103,15
1783,0.048005012,0.03482198,0.008116504,0.061579294,0.042919105,0.069635291,6.355384606,0.034282303,0.058675074,0.084670668,15
1784,0.030411183,0.067640144,0.073885915,0.037408773,0.030138493,0.036698239,14.74041294,11.1439855,8.204130002,121.1632709,15
1785,0.032892848,0.5,0.5,0.5,0.035877558,0.032892848,1,1.928244884,1,0.909259598,15
1786,0.01495498,0.5,0.5,0.5,0.032366852,0.037341673,1,1.935266295,1,1.332653123,15
1787,0.5,0.03506881,0.01889729,0.5,0.02698305,0.5,1,20.3582516,1,20.3582516,15
1788,0.030303478,0.033058297,0.01101975,0.035813115,0.038567933,0.041322751,13.74983642,7.562725363,0.000713963,0.010798549,15
1789,0.059621436,0.048781348,0.035231239,0.032521217,0.067751502,0.040651283,13.04517968,4.730835165,2.580540386,0.002326783,15
1790,0.07616748,0.049140479,0.009828477,0.046683479,0.044226479,0.041769479,10.50313185,15.26211963,0.000318482,0.003240521,15
1791,0.04789757,0.108497242,0.046650356,0.062260779,0.143400793,0.099734131,9.057002562,1.160422502,0.575044166,5.300080935,15
1792,0.067438501,0.022241807,0.010281964,0.063104249,0.01767459,0.055770058,8.85895717,32.46581967,1.995223769,6.51E-05,15
1793,0.039426308,0.028928902,0.5,0.031553253,0.5,0.5,16.13328674,1,1,16.13328674,16
1794,0.5,0.002841383,0.034091353,0.5,0.03693226,0.5,1,0.002461308,1,0.002461308,16
1795,0.024294544,0.018089742,0.032380665,0.006205499,0.035535602,0.038575592,41.16071229,12.74827557,9.49878776,524.7296255,16
1796,0.02182471,0.016528926,0.008264463,0.027331543,0.024793389,0.027331543,15.27710091,1.70E-06,22.9098121,3.90E-05,16
1797,0.011760007,0.017624752,0.5,0.011760007,0.5,0.5,42.51698185,1,1,42.51698185,16
1798,0.06994234,0.032319745,0.013704745,0.037781083,0.045983608,0.029498364,14.26243567,0.046149094,11.44931972,0.021982924,16
1799,1.30E-07,0.023452235,0.011732502,0.023452235,0.011724625,0.011724625,21.31992949,42.63096997,6.30E-05,0.001342998,16
1800,0.5,0.5,0.5,0.051769843,0.014401611,0.5,1.896460315,1.971196779,1.867678862,3.735335956,16
1801,0.066154863,0.025332893,0.029433921,0.070146971,0.025439494,0.059012237,6.366985034,19.66570273,2.887733471,0.023503198,16
1802,0.028394468,0.037398528,0.042488309,0.00902053,0.014859058,0.033485589,26.73126559,20.46185358,19.4809803,520.8997616,16
1803,0.5,0.030595267,0.5,0.5,0.5,0.013923051,1,1,1.910966331,4.85E-05,16
1804,0.002570653,0.046638769,0.036196232,0.049207893,0.010494552,0.013065082,0.006377383,21.42598352,0.007554369,0.161975206,16
1805,0.021738811,0.048048846,0.041094356,0.055136329,0.047305463,0.025569212,7.013394232,10.59431967,16.13320697,0.007122815,16
1806,0.5,0.022951755,0.022951755,0.5,0.017221445,0.5,1,27.22379208,1,27.22379208,16
1807,0.5,0.018603192,0.5,0.5,0.5,0.042483578,1,1,1.877845139,0.000502061,16
1808,0.021148265,0.018127118,0.021148265,0.015105971,0.027190558,0.024169411,31.52336551,15.76183824,0.000266539,0.007351939,16
1809,0.5,0.025154612,0.025154612,0.5,0.030179431,0.5,1,15.90647939,1,15.90647939,16
1810,0.038690686,0.038688884,0.044641304,1.81E-06,0.035714348,0.044643105,25.84601258,13.78473364,13.78409151,356.2803966,16
1811,0.0201154,0.022988961,0.01724184,0.031609642,0.022988961,0.031609642,12.42854645,21.7495696,0.000687429,0.014951284,16
1812,0.015666258,0.5,0.5,0.5,0.020888185,0.036553967,1,1.958223629,1,1.999969563,16
1813,0.004728132,0.023640662,0.036716749,0.023640662,0.015443594,0.01780766,21.15,25.87176858,6.808881683,288.015695,16
1814,0.0422443,0.036967577,0.5,0.021137409,0.5,0.5,18.59371387,1,1,18.59371387,16
1815,0.5,0.5,0.5,0.02824412,0.010289366,0.5,1.943511759,1.979421267,1.922934092,3.845867118,16
1816,0.015789488,0.002631575,2.22E-06,0.013157962,0.002633797,0.013155741,63.33268239,1.78E-05,63.33056908,8.71E-10,16
1817,0.020528088,0.011730438,0.014662988,0.026393188,0.008797888,0.023460638,12.17868331,51.14884616,0.00039604,0.016880873,16
1818,0.016077804,0.029407543,0.018716515,0.013334302,0.021495758,0.005418529,34.00005587,24.18965734,0.00852471,0.032274842,16
1819,0.5,0.027129135,0.013579826,0.5,0.024419273,0.5,1,22.10816097,1,22.10816097,16
1820,0.0100758,0.0100758,0.015113581,0.005038019,0.020151362,0.015113581,74.435187,16.54180502,0.000782822,0.038846653,16
1821,0.013793335,0.016092185,0.011494486,0.020689884,0.022988733,0.027586432,20.71416771,12.4287799,0.000751885,0.023361797,16
1822,0.024781482,0.5,0.5,0.5,0.012406,0.022306386,1,1.975188,1,1.399507413,16
1823,0.015723251,0.025312389,0.01912945,0.028663759,0.006184891,0.009539821,15.54283557,39.50433028,0.01240738,0.361990478,16
1824,0.007941463,0.023982505,0.034968181,0.026628336,0.058820248,0.061462943,13.90249335,0.077768986,0.009857921,0.08776808,16
1825,0.027100496,0.032520548,0.002710264,0.032520548,0.029810522,0.029810522,15.37489461,30.74843671,0.00162301,0.024953609,16
1826,0.017456359,0.024926543,1.11E-05,0.017445246,0.024937656,0.017456359,28.65562742,0.003747494,0.000606297,0.024323344,16
1827,0.03302966,0.034161491,0.01242236,0.023724579,0.02173913,0.011302231,19.26125048,29.27272727,1.55E-05,0.000453008,16
